ID,risk_flag,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
8049,0,2400850,21,16,single,rented,yes,Scientist,Satna,Madhya Pradesh,11,12
8050,0,6331525,67,10,single,rented,yes,Chartered Accountant,Unnao,Uttar Pradesh,6,11
8051,0,7328022,72,2,single,rented,yes,Politician,Sambalpur,Odisha,2,14
8052,0,9139229,43,9,married,rented,no,Official,Gorakhpur,Uttar Pradesh,9,13
8053,0,4505937,52,6,single,rented,no,Petroleum Engineer,Mangalore,Karnataka,6,14
8054,0,3615739,51,3,single,rented,no,Architect,Madanapalle,Andhra Pradesh,3,11
8055,0,4349239,57,5,single,rented,no,Architect,Durg,Chhattisgarh,5,13
8056,0,5527660,37,13,single,rented,yes,Chartered Accountant,Singrauli,Madhya Pradesh,9,13
8057,0,6644494,61,9,single,rented,yes,Air traffic controller,Kalyan-Dombivli,Maharashtra,9,12
8058,0,2241112,28,8,single,rented,no,Police officer,Sirsa,Haryana,6,14
8059,0,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14
8060,0,7509022,75,7,single,rented,no,Chemical engineer,Mau,Uttar Pradesh,7,12
8061,0,6092206,50,7,single,rented,no,Artist,Ludhiana,Punjab,4,13
8062,1,2015341,47,6,single,rented,no,Graphic Designer,Panvel,Maharashtra,6,13
8063,0,4960308,76,7,single,rented,no,Technical writer,Hosur,Tamil Nadu,6,14
8064,0,7886872,62,12,single,owned,no,Psychologist,Kolkata,West Bengal,8,11
8065,1,6145246,32,3,single,rented,yes,Fashion Designer,Ahmedabad,Gujarat,3,14
8066,0,5416115,55,15,single,rented,no,Computer operator,Korba,Chhattisgarh,3,12
8067,0,5865707,76,3,single,rented,no,Scientist,Jodhpur,Rajasthan,3,13
8068,0,8025541,53,9,married,rented,no,Chemical engineer,Ghaziabad,Uttar Pradesh,7,14
8069,0,5156318,72,4,single,rented,no,Consultant,Tirunelveli,Tamil Nadu,4,14
8070,1,5465069,59,15,single,rented,yes,Aviator,Proddatur,Andhra Pradesh,3,11
8071,0,5599895,21,13,single,rented,no,Hotel Manager,Tumkur,Karnataka,9,10
8072,0,198472,41,9,single,rented,no,Designer,Rajkot,Gujarat,6,14
8073,0,7366947,50,10,married,rented,yes,Fashion Designer,Tadepalligudem,Andhra Pradesh,10,13
8074,0,1077388,45,20,single,rented,yes,Lawyer,Gandhinagar,Gujarat,12,11
8075,0,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu and Kashmir,3,14
8076,0,270482,35,15,single,rented,no,Air traffic controller,Burhanpur,Madhya Pradesh,7,13
8077,0,4435200,60,15,single,rented,no,Flight attendant,Satara,Maharashtra,5,10
8078,0,6104309,30,3,single,rented,no,Librarian,Morbi,Gujarat,3,12
8079,0,9624787,78,12,single,rented,no,Mechanical engineer,Munger,Bihar,10,11
8080,0,5083653,35,14,single,rented,yes,Statistician,Ambattur,Tamil Nadu,12,11
8081,0,7102815,30,13,single,rented,no,Army officer,Muzaffarnagar,Uttar Pradesh,13,13
8082,0,9053211,70,10,single,rented,no,Technical writer,Eluru[25],Andhra Pradesh,8,13
8083,0,4788890,62,5,married,rented,no,Police officer,Ambattur,Tamil Nadu,5,12
8084,1,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11
8085,0,2071504,31,5,single,rented,no,Consultant,Rajkot,Gujarat,5,10
8086,0,9544020,74,8,married,rented,no,Politician,Hapur,Uttar Pradesh,4,10
8087,0,2489173,77,12,single,rented,no,Economist,Amritsar,Punjab,12,13
8088,0,6302308,35,19,married,rented,no,Comedian,Thanjavur,Tamil Nadu,12,10
8089,0,5732142,25,2,single,rented,no,Air traffic controller,Davanagere,Karnataka,2,11
8090,1,5004309,43,0,single,rented,yes,Biomedical Engineer,Solapur,Maharashtra,0,12
8091,1,7645941,75,20,single,rented,no,Dentist,Alwar,Rajasthan,11,14
8092,1,7238880,29,7,single,rented,no,Computer operator,Karnal,Haryana,7,10
8093,0,7578708,58,18,single,rented,yes,Surveyor,Gangtok,Sikkim,14,13
8094,0,9674252,41,7,single,rented,yes,Petroleum Engineer,Patiala,Punjab,6,13
8095,0,2036508,67,19,single,rented,no,Chartered Accountant,Ambarnath,Maharashtra,6,10
8096,0,3065180,59,5,single,rented,no,Comedian,Tiruvottiyur,Tamil Nadu,5,11
8097,0,9625415,77,15,married,rented,no,Secretary,Amravati,Maharashtra,9,10
8098,0,1164616,47,11,single,rented,yes,Technical writer,Jamshedpur,Jharkhand,4,10
8099,0,7415733,25,0,single,rented,no,Hotel Manager,Gurgaon,Haryana,0,12
8100,0,3019204,29,14,single,rented,no,Surgeon,Arrah,Bihar,4,10
8101,0,9574852,48,14,single,rented,yes,Surveyor,South Dumdum,West Bengal,14,10
8102,0,1091992,69,4,single,rented,no,Graphic Designer,Sikar,Rajasthan,4,10
8103,0,2966871,78,7,married,rented,no,Magistrate,Patna,Bihar,3,11
8104,0,385066,53,1,single,rented,no,Drafter,Bidar,Karnataka,1,11
8105,0,470555,50,10,single,owned,no,Secretary,Kulti,West Bengal,3,14
8106,0,2975236,55,13,single,rented,yes,Statistician,Jamalpur[36],Bihar,12,10
8107,0,3635824,56,8,single,rented,no,Geologist,Machilipatnam,Andhra Pradesh,8,13
8108,0,1526409,79,13,married,rented,no,Fashion Designer,Mehsana,Gujarat,11,10
8109,0,9685299,65,14,single,rented,no,Graphic Designer,Jorhat,Assam,3,11
8110,0,8076327,22,12,single,rented,no,Scientist,Adoni,Andhra Pradesh,7,11
8111,0,1489858,24,16,single,owned,yes,Lawyer,Phagwara,Punjab,11,14
8112,0,7761009,38,3,single,rented,no,Mechanical engineer,Korba,Chhattisgarh,3,12
8113,0,2462452,50,18,single,rented,no,Chartered Accountant,Nandyal,Andhra Pradesh,10,14
8114,0,5636495,57,17,single,rented,no,Comedian,Adoni,Andhra Pradesh,10,12
8115,0,7192207,41,12,single,rented,yes,Microbiologist,Shivpuri,Madhya Pradesh,7,11
8116,0,7315908,63,3,single,rented,yes,Web designer,Thiruvananthapuram,Kerala,3,11
8117,0,2579337,41,6,married,rented,no,Chef,Saharsa[29],Bihar,6,12
8118,0,5969456,27,12,single,rented,no,Analyst,Baranagar,West Bengal,10,14
8119,0,4701745,32,18,single,rented,yes,Technology specialist,Ajmer,Rajasthan,11,14
8120,0,9312068,23,0,single,rented,no,Industrial Engineer,Panipat,Haryana,0,11
8121,0,9131120,74,14,single,rented,yes,Web designer,Moradabad,Uttar Pradesh,11,10
8122,0,3711307,22,20,single,rented,yes,Economist,Ozhukarai,Puducherry,10,12
8123,0,5305177,23,17,single,rented,no,Statistician,Etawah,Uttar Pradesh,9,11
8124,0,5448168,46,18,single,rented,no,Magistrate,Tadipatri,Andhra Pradesh,6,10
8125,0,6936269,46,9,single,rented,no,Firefighter,Eluru[25],Andhra Pradesh,8,14
8126,1,4145727,27,11,single,rented,no,Fashion Designer,Panvel,Maharashtra,6,12
8127,0,6602095,62,15,single,rented,no,Surveyor,Sri Ganganagar,Rajasthan,8,14
8128,0,5273631,78,7,single,rented,no,Microbiologist,Surat,Gujarat,7,10
8129,0,2252443,77,0,single,rented,no,Surgeon,Chandigarh_city,Chandigarh,0,11
8130,0,1169819,72,18,single,rented,yes,Computer operator,Vadodara,Gujarat,11,10
8131,0,668849,74,15,single,rented,no,Psychologist,Bhavnagar,Gujarat,13,11
8132,0,4581003,33,14,single,rented,no,Firefighter,Mirzapur,Uttar Pradesh,4,13
8133,0,114845,27,5,single,rented,no,Statistician,Bikaner,Rajasthan,5,13
8134,0,4272756,29,6,single,rented,no,Surveyor,Danapur,Bihar,6,13
8135,0,3983449,70,12,single,rented,no,Architect,Rampur,Uttar Pradesh,8,11
8136,0,5445375,52,19,single,rented,no,Psychologist,Kulti,West Bengal,5,12
8137,0,4617349,71,5,single,rented,no,Surgeon,Sasaram[30],Bihar,5,11
8138,1,4389360,42,20,single,rented,yes,Scientist,Jabalpur,Madhya Pradesh,11,10
8139,0,2556201,62,14,single,rented,no,Drafter,Chittoor[28],Andhra Pradesh,11,12
8140,0,9046990,35,12,single,rented,no,Industrial Engineer,Dhanbad,Jharkhand,3,12
8141,0,8654497,79,4,single,rented,no,Financial Analyst,Bathinda,Punjab,4,13
8142,0,8714337,53,1,single,rented,no,Psychologist,Rewa,Madhya Pradesh,1,11
8143,0,5615027,23,14,single,rented,yes,Civil engineer,Dehradun,Uttarakhand,14,14
8144,0,6658067,75,10,single,rented,no,Dentist,Panihati,West Bengal,8,10
8145,0,7027850,45,13,single,rented,no,Technician,Anantapuram[24],Andhra Pradesh,7,14
8146,0,2436593,54,19,single,rented,no,Firefighter,Jehanabad[38],Bihar,6,13
8147,0,5857664,27,18,single,rented,yes,Technician,Nadiad,Gujarat,5,11
8148,0,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12
8149,0,5194869,59,15,single,rented,no,Software Developer,Satara,Maharashtra,10,10
8150,1,6743958,24,15,single,rented,no,Physician,Kavali,Andhra Pradesh,11,12
8151,0,9885445,59,12,single,rented,no,Petroleum Engineer,Agra,Uttar Pradesh,8,12
8152,1,9855166,72,5,married,rented,yes,Drafter,Bidar,Karnataka,5,13
8153,0,9104150,70,14,single,rented,no,Technology specialist,Hajipur[31],Bihar,11,10
8154,0,5943449,49,3,single,rented,no,Biomedical Engineer,Warangal[11][12],Telangana,3,11
8155,0,3356354,52,9,single,rented,yes,Economist,Indore,Madhya Pradesh,5,13
8156,0,5748851,74,5,single,rented,no,Air traffic controller,Jaipur,Rajasthan,5,13
8157,0,6638529,69,1,single,rented,no,Civil servant,Muzaffarpur,Bihar,1,10
8158,0,3019204,29,14,single,rented,no,Surgeon,Arrah,Bihar,4,10
8159,0,6451557,40,7,single,rented,no,Microbiologist,Erode[17],Tamil Nadu,7,14
8160,0,6725891,25,11,single,owned,no,Graphic Designer,Ambala,Haryana,11,14
8161,0,5787761,76,1,single,rented,no,Chartered Accountant,Darbhanga,Bihar,1,13
8162,0,4646074,77,16,single,rented,no,Software Developer,Guwahati,Assam,6,13
8163,0,5542629,22,16,single,rented,no,Technology specialist,Ludhiana,Punjab,3,13
8164,0,2450562,21,5,single,rented,yes,Computer hardware engineer,Allahabad,Uttar Pradesh[5],5,11
8165,0,5599895,21,13,single,rented,no,Hotel Manager,Tumkur,Karnataka,9,10
8166,0,41719,31,2,single,rented,no,Computer operator,Bikaner,Rajasthan,2,10
8167,0,1450224,51,14,single,rented,no,Comedian,Guntur[13],Andhra Pradesh,4,13
8168,0,6314607,50,9,single,rented,no,Microbiologist,Vijayanagaram,Andhra Pradesh,9,13
8169,0,4620331,77,17,married,rented,no,Psychologist,Madanapalle,Andhra Pradesh,12,12
8170,0,7431033,44,4,married,norent_noown,no,Statistician,Sambalpur,Odisha,4,10
8171,0,2277429,42,18,single,rented,no,Analyst,Amaravati,Andhra Pradesh,4,14
8172,0,7545693,50,14,single,rented,no,Engineer,Srinagar,Jammu and Kashmir,4,14
8173,0,7301638,75,17,single,rented,no,Technology specialist,Bhatpara,West Bengal,14,11
8174,0,3758841,76,8,single,rented,no,Aviator,Jabalpur,Madhya Pradesh,8,13
8175,0,4430970,61,5,single,rented,yes,Economist,Jorhat,Assam,5,13
8176,0,7159752,60,18,single,rented,no,Architect,Bhilai,Chhattisgarh,3,13
8177,1,8434862,27,9,single,rented,no,Chemical engineer,Srinagar,Jammu and Kashmir,5,11
8178,1,5724223,47,0,single,rented,no,Lawyer,Raichur,Karnataka,0,12
8179,0,8840108,49,10,married,rented,no,Web designer,Muzaffarpur,Bihar,6,13
8180,0,3611839,55,20,single,rented,no,Civil servant,Aurangabad[39],Bihar,10,12
8181,1,5148343,23,9,single,rented,no,Architect,Bhiwandi,Maharashtra,8,12
8182,0,707303,25,8,single,rented,no,Dentist,Belgaum,Karnataka,5,12
8183,0,3472864,39,10,single,rented,yes,Software Developer,Jamnagar,Gujarat,5,13
8184,0,374089,23,19,single,rented,no,Civil engineer,Latur,Maharashtra,9,10
8185,0,4544686,62,8,single,norent_noown,no,Graphic Designer,Jamnagar,Gujarat,5,13
8186,0,3346408,58,7,single,owned,yes,Scientist,Madanapalle,Andhra Pradesh,3,12
8187,1,6852832,44,10,single,rented,no,Financial Analyst,Pallavaram,Tamil Nadu,10,14
8188,0,7075033,21,1,single,rented,no,Technician,Malegaon,Maharashtra,1,12
8189,0,6212610,34,3,single,rented,no,Technology specialist,Gwalior,Madhya Pradesh,3,12
8190,0,8097859,46,10,single,rented,no,Technology specialist,Mau,Uttar Pradesh,10,10
8191,0,11114,73,19,single,rented,no,Surveyor,Nellore[14][15],Andhra Pradesh,4,14
8192,0,5022180,57,2,single,rented,no,Librarian,Dharmavaram,Andhra Pradesh,2,11
8193,0,1382869,44,8,single,rented,no,Civil engineer,Rajahmundry[19][20],Andhra Pradesh,8,12
8194,0,3468270,68,12,single,norent_noown,yes,Dentist,Rourkela,Odisha,6,14
8195,0,363970,33,9,single,rented,no,Graphic Designer,Tiruchirappalli[10],Tamil Nadu,9,10
8196,0,2871831,38,14,single,rented,no,Firefighter,Hajipur[31],Bihar,11,13
8197,0,7923142,39,5,single,rented,no,Secretary,Uluberia,West Bengal,5,13
8198,0,3711307,22,20,single,rented,yes,Economist,Ozhukarai,Puducherry,10,12
8199,0,9700346,74,4,married,rented,yes,Chartered Accountant,Nellore[14][15],Andhra Pradesh,4,11
8200,0,2806082,76,10,single,owned,no,Army officer,Hospet,Karnataka,10,14
8201,0,2029943,66,17,single,rented,no,Surgeon,Bidhannagar,West Bengal,4,14
8202,0,8555380,49,8,single,rented,no,Architect,Hindupur,Andhra Pradesh,3,10
8203,0,9582266,32,18,single,rented,no,Lawyer,Nellore[14][15],Andhra Pradesh,9,11
8204,1,1395755,68,10,single,rented,no,Artist,Gorakhpur,Uttar Pradesh,4,14
8205,0,5442167,26,15,single,rented,yes,Artist,Panihati,West Bengal,7,14
8206,0,1085710,72,12,single,rented,no,Librarian,Kollam,Kerala,9,10
8207,0,9601652,60,4,married,rented,no,Aviator,Tadepalligudem,Andhra Pradesh,4,11
8208,0,1600707,39,4,single,rented,no,Designer,Varanasi,Uttar Pradesh,4,12
8209,0,3883838,62,19,single,rented,no,Web designer,Chapra,Bihar,13,13
8210,1,1473816,68,10,single,rented,no,Chartered Accountant,Nashik,Maharashtra,10,12
8211,1,8405668,34,5,single,rented,no,Technician,Berhampur,Odisha,5,10
8212,1,9332108,29,2,single,rented,no,Graphic Designer,Bharatpur,Rajasthan,2,14
8213,0,6254644,69,11,single,rented,yes,Hotel Manager,Bhind,Madhya Pradesh,7,10
8214,0,2041208,63,6,single,rented,no,Mechanical engineer,Kochi,Kerala,6,12
8215,0,3041638,22,0,single,owned,yes,Secretary,Morbi,Gujarat,0,10
8216,0,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11
8217,0,7301820,24,9,single,rented,yes,Physician,Ajmer,Rajasthan,9,14
8218,0,2681565,46,11,single,rented,no,Firefighter,Akola,Maharashtra,11,14
8219,0,527900,61,9,single,rented,yes,Economist,Meerut,Uttar Pradesh,9,10
8220,0,450688,72,7,single,rented,no,Petroleum Engineer,Hajipur[31],Bihar,7,14
8221,0,7903118,72,20,single,rented,no,Artist,Rajkot,Gujarat,13,11
8222,0,7855247,47,2,single,rented,no,Technician,Patna,Bihar,2,13
8223,1,9843110,35,6,single,rented,no,Firefighter,Kirari Suleman Nagar,Delhi,6,12
8224,0,8259435,64,15,single,rented,no,Technical writer,Chapra,Bihar,4,10
8225,0,9899664,45,5,single,rented,no,Software Developer,Bidhannagar,West Bengal,5,10
8226,0,8329200,29,14,single,rented,no,Drafter,Bhopal,Madhya Pradesh,6,12
8227,1,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12
8228,0,8064081,55,18,single,rented,yes,Software Developer,Bhiwani,Haryana,9,14
8229,0,706809,71,3,single,rented,no,Librarian,Coimbatore,Tamil Nadu,3,13
8230,0,3416887,76,11,single,rented,no,Analyst,Bijapur,Karnataka,3,12
8231,0,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14
8232,1,8929282,36,19,single,rented,no,Computer hardware engineer,Mumbai,Maharashtra,3,12
8233,0,652184,45,1,single,rented,no,Physician,Parbhani,Maharashtra,1,12
8234,0,6593030,78,15,single,rented,no,Aviator,Chandrapur,Maharashtra,11,12
8235,0,3259749,45,19,single,rented,no,Web designer,Lucknow,Uttar Pradesh,6,13
8236,0,2730813,59,6,single,rented,no,Politician,Anantapur,Andhra Pradesh,4,13
8237,0,3283513,25,17,married,owned,no,Architect,Shivpuri,Madhya Pradesh,4,13
8238,0,4540319,22,6,single,rented,no,Secretary,Mysore[7][8][9],Karnataka,6,14
8239,0,7229092,78,9,single,rented,yes,Graphic Designer,Anantapuram[24],Andhra Pradesh,6,11
8240,1,3390492,54,13,married,rented,no,Official,Bhatpara,West Bengal,10,14
8241,1,7179374,75,19,single,rented,no,Comedian,Sikar,Rajasthan,11,13
8242,0,9205302,77,13,single,rented,yes,Microbiologist,Deoghar,Jharkhand,11,13
8243,0,1551179,24,19,single,rented,no,Drafter,Allahabad,Uttar Pradesh[5],9,14
8244,0,5426858,49,7,single,rented,no,Fashion Designer,Shivpuri,Madhya Pradesh,7,13
8245,0,3231341,47,6,married,rented,no,Scientist,Kochi,Kerala,6,14
8246,1,7192065,61,11,married,rented,no,Design Engineer,Nandyal,Andhra Pradesh,11,14
8247,0,6432481,72,3,single,rented,yes,Magistrate,Morbi,Gujarat,3,13
8248,0,635224,69,7,single,rented,yes,Technician,Vijayawada,Andhra Pradesh,7,12
8249,0,8734369,28,10,single,rented,no,Lawyer,Rajpur Sonarpur,West Bengal,6,11
8250,0,2556533,47,14,single,rented,yes,Drafter,Alappuzha,Kerala,3,11
8251,0,715648,33,0,single,rented,no,Psychologist,Visakhapatnam[4],Andhra Pradesh,0,12
8252,0,3207222,28,3,single,rented,yes,Dentist,Belgaum,Karnataka,3,10
8253,1,8552096,28,16,single,rented,yes,Technician,Bangalore,Karnataka,7,13
8254,0,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra Pradesh,1,14
8255,0,1288371,51,2,single,rented,no,Air traffic controller,Guwahati,Assam,2,10
8256,0,9867208,21,3,single,rented,no,Petroleum Engineer,Tenali,Andhra Pradesh,3,10
8257,0,7101109,34,0,single,rented,no,Dentist,South Dumdum,West Bengal,0,10
8258,0,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar Pradesh,8,11
8259,1,9005796,33,18,single,rented,no,Surveyor,Suryapet,Telangana,4,14
8260,0,2418879,75,1,single,rented,no,Drafter,Bettiah[33],Bihar,1,10
8261,1,8369027,47,6,single,rented,yes,Army officer,Nagaon,Assam,6,11
8262,0,3460548,36,13,single,rented,no,Web designer,Kumbakonam,Tamil Nadu,5,13
8263,0,1397044,55,10,single,norent_noown,no,Software Developer,Madhyamgram,West Bengal,7,12
8264,1,429827,35,2,single,rented,no,Consultant,Silchar,Assam,2,14
8265,1,6701205,71,13,married,rented,no,Statistician,Silchar,Assam,5,13
8266,0,7606347,61,5,single,rented,yes,Lawyer,Durgapur,West Bengal,5,10
8267,0,6353315,49,1,single,rented,yes,Graphic Designer,Shimoga,Karnataka,1,10
8268,1,7566849,24,17,single,rented,yes,Flight attendant,Kota[6],Rajasthan,11,11
8269,0,5615027,23,14,single,rented,yes,Civil engineer,Dehradun,Uttarakhand,14,14
8270,0,2150868,48,9,single,rented,no,Surgeon,Dindigul,Tamil Nadu,6,12
8271,0,728115,49,7,single,rented,no,Economist,Siliguri,West Bengal,7,11
8272,1,3099933,71,15,married,rented,no,Physician,Nandyal,Andhra Pradesh,3,12
8273,0,6563024,34,2,single,rented,no,Scientist,Mysore[7][8][9],Karnataka,2,13
8274,0,5110841,47,7,single,rented,no,Technical writer,Orai,Uttar Pradesh,4,13
8275,0,8056757,42,18,single,rented,no,Official,Unnao,Uttar Pradesh,3,13
8276,0,1902407,68,11,single,rented,no,Design Engineer,Bathinda,Punjab,11,10
8277,0,8976828,58,10,single,rented,yes,Hotel Manager,Nagercoil,Tamil Nadu,10,14
8278,0,9888590,59,8,single,rented,no,Army officer,Anand,Gujarat,3,12
8279,0,2773533,26,6,single,rented,no,Chemical engineer,Belgaum,Karnataka,3,12
8280,0,4281675,65,15,single,rented,no,Mechanical engineer,Loni,Uttar Pradesh,6,11
8281,0,6303559,40,0,single,rented,yes,Psychologist,Aurangabad,Maharashtra,0,14
8282,0,521887,63,20,single,rented,yes,Engineer,Khandwa,Madhya Pradesh,9,14
8283,0,7829826,58,6,single,rented,yes,Web designer,Karimnagar,Telangana,6,11
8284,0,8463555,69,12,single,rented,no,Technician,Bulandshahr,Uttar Pradesh,12,12
8285,0,8574834,43,12,married,rented,no,Civil engineer,Bahraich,Uttar Pradesh,12,11
8286,0,9855166,72,5,married,rented,yes,Drafter,Bidar,Karnataka,5,13
8287,0,7732113,34,6,single,rented,no,Industrial Engineer,Bhimavaram,Andhra Pradesh,6,14
8288,0,7253442,24,17,single,rented,no,Economist,Raurkela Industrial Township,Odisha,8,10
8289,0,6447929,53,14,single,rented,yes,Firefighter,Vadodara,Gujarat,8,12
8290,0,6268431,43,6,single,owned,yes,Technician,Jabalpur,Madhya Pradesh,3,10
8291,0,1652794,67,0,single,rented,no,Analyst,Proddatur,Andhra Pradesh,0,13
8292,0,5583816,47,4,single,rented,no,Analyst,Mira-Bhayandar,Maharashtra,4,10
8293,1,2770155,64,9,single,rented,yes,Chartered Accountant,Etawah,Uttar Pradesh,9,10
8294,0,6926928,24,11,single,rented,no,Chef,Hospet,Karnataka,5,14
8295,0,9693465,74,9,single,rented,no,Consultant,Loni,Uttar Pradesh,5,12
8296,0,1322234,31,1,single,rented,yes,Official,Pimpri-Chinchwad,Maharashtra,1,14
8297,0,2493344,37,7,single,rented,yes,Consultant,Fatehpur,Uttar Pradesh,6,12
8298,0,6647354,53,2,single,owned,no,Fashion Designer,Pondicherry,Puducherry,2,11
8299,0,2623596,54,6,single,rented,yes,Technology specialist,Muzaffarpur,Bihar,6,13
8300,0,3278154,56,20,single,rented,no,Technology specialist,Gorakhpur,Uttar Pradesh,6,12
8301,0,649091,72,15,single,rented,no,Artist,Kishanganj[35],Bihar,14,12
8302,0,1185014,23,5,single,rented,no,Magistrate,Arrah,Bihar,5,13
8303,0,9932138,45,19,single,rented,no,Official,Vijayawada,Andhra Pradesh,9,14
8304,0,2009387,53,18,single,rented,no,Drafter,Durgapur,West Bengal,12,13
8305,0,9427951,24,11,single,rented,no,Psychologist,Ramagundam[27],Telangana,8,12
8306,0,1585215,64,9,single,rented,no,Politician,Karnal,Haryana,9,10
8307,0,340310,70,7,single,rented,yes,Dentist,Ramagundam[27],Telangana,7,13
8308,0,9360425,44,14,single,rented,no,Psychologist,Mira-Bhayandar,Maharashtra,13,13
8309,0,9934516,66,6,single,rented,yes,Hotel Manager,Chinsurah,West Bengal,6,14
8310,0,3741722,38,19,single,rented,no,Computer hardware engineer,Salem,Tamil Nadu,10,13
8311,1,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra Pradesh,3,13
8312,1,8120399,73,7,single,rented,no,Technology specialist,Maheshtala,West Bengal,6,10
8313,0,7441117,51,4,single,rented,no,Physician,Bidhannagar,West Bengal,4,13
8314,0,2597710,37,11,single,rented,no,Microbiologist,Tirupati[21][22],Andhra Pradesh,4,10
8315,0,7804668,54,0,single,rented,no,Comedian,Bhilai,Chhattisgarh,0,14
8316,0,7113636,38,17,single,rented,no,Civil servant,Katni,Madhya Pradesh,3,10
8317,1,8939740,78,17,single,rented,no,Surveyor,Guntur[13],Andhra Pradesh,11,11
8318,0,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10
8319,0,5689351,77,0,single,rented,no,Consultant,Tadepalligudem,Andhra Pradesh,0,14
8320,0,3309801,69,19,single,rented,yes,Web designer,Gandhinagar,Gujarat,6,11
8321,0,8897752,24,3,single,rented,no,Army officer,Purnia[26],Bihar,3,10
